timestamp,equipment_id,actual_energy,expected_energy,deviation_pct,residual,anomaly_score,is_abnormal,severity,persistent,consecutive_abnormal_readings,trend,cooling_water_temp,chilled_water_flow,building_load,outside_temp,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2019-08-18 00:00:00,CHILLER-01,116.2,115.047888995871,1.0014186389550752,1.1521110041289973,0.5648,False,NORMAL,False,0,STABLE,31.4,85.6,479.6,82.0,85.6,31.4,479.6,82.0,75.0,79.0,13.0,29.83
2019-08-18 00:30:00,CHILLER-01,114.5,114.75105502077174,-0.2187823203248976,-0.25105502077174435,0.4888,False,NORMAL,False,0,DECREASING,31.1,84.3,460.3,82.0,84.3,31.1,460.3,82.0,75.0,79.0,12.0,29.83
2019-08-18 01:00:00,CHILLER-01,116.8,115.43599281334984,1.1816134235148295,1.3640071866501557,0.5761,False,NORMAL,False,0,INCREASING,31.3,84.6,462.4,82.0,84.6,31.3,462.4,82.0,75.0,79.0,12.0,29.83
2019-08-18 01:30:00,CHILLER-01,117.0,115.74944044540813,1.080402246248167,1.2505595545918737,0.57,False,NORMAL,False,0,STABLE,31.4,84.8,458.5,82.0,84.8,31.4,458.5,82.0,75.0,79.0,12.0,29.83
2019-08-18 02:00:00,CHILLER-01,117.0,115.74944044540813,1.080402246248167,1.2505595545918737,0.57,False,NORMAL,False,0,STABLE,31.4,84.7,455.4,82.0,84.7,31.4,455.4,82.0,75.0,79.0,12.0,29.83
2019-08-18 02:30:00,CHILLER-01,116.7,115.35291301439264,1.167796244069957,1.347086985607362,0.5752,False,NORMAL,False,0,STABLE,31.4,84.4,454.3,82.0,84.4,31.4,454.3,82.0,77.0,84.0,12.0,29.83
2019-08-18 03:00:00,CHILLER-01,119.0,116.6723884298071,1.9949977895526212,2.3276115701929,0.6267,False,NORMAL,False,0,STABLE,31.5,86.4,466.1,82.0,86.4,31.5,466.1,82.0,75.0,79.0,12.0,29.83
2019-08-18 03:30:00,CHILLER-01,122.6,118.06677387374152,3.839544333705789,4.533226126258469,0.7336,False,NORMAL,False,0,INCREASING,31.8,89.1,477.4,82.0,89.1,31.8,477.4,82.0,77.0,84.0,9.0,29.83
2019-08-18 04:00:00,CHILLER-01,122.2,118.23998106906711,3.3491369798340354,3.9600189309328897,0.7074,False,NORMAL,False,0,STABLE,31.8,89.1,473.3,82.0,89.1,31.8,473.3,82.0,77.0,84.0,10.0,29.8
2019-08-18 04:30:00,CHILLER-01,123.3,118.86228668739233,3.733491451564322,4.43771331260767,0.7293,False,NORMAL,False,0,STABLE,31.9,89.3,478.8,82.0,89.3,31.9,478.8,82.0,77.0,84.0,12.0,29.8
2019-08-18 05:00:00,CHILLER-01,121.8,119.01635519812999,2.3388758605789906,2.783644801870011,0.65,False,NORMAL,False,0,DECREASING,31.9,87.5,471.9,82.0,87.5,31.9,471.9,82.0,77.0,84.0,12.0,29.8
2019-08-18 05:30:00,CHILLER-01,117.4,115.76137485303244,1.415519769912827,1.63862514696757,0.5907,False,NORMAL,False,0,STABLE,31.6,84.7,456.1,82.0,84.7,31.6,456.1,82.0,77.0,84.0,10.0,29.83
2019-08-18 06:00:00,CHILLER-01,117.6,115.9934743275069,1.3850138396209049,1.6065256724930919,0.589,False,NORMAL,False,0,STABLE,31.6,84.5,458.2,82.0,84.5,31.6,458.2,82.0,77.0,84.0,10.0,29.83
2019-08-18 06:30:00,CHILLER-01,117.8,115.77280748421899,1.7510092048664685,2.0271925157810102,0.6111,False,NORMAL,False,0,STABLE,31.5,84.4,460.1,82.0,84.4,31.5,460.1,82.0,75.0,79.0,10.0,29.83
2019-08-18 07:00:00,CHILLER-01,121.9,117.31708123444007,3.9064377645073556,4.582918765559938,0.7358,False,NORMAL,False,0,INCREASING,31.8,88.4,487.6,82.0,88.4,31.8,487.6,82.0,75.0,79.0,10.0,29.86
2019-08-18 07:30:00,CHILLER-01,130.1,126.02533674305982,3.233209576934187,4.07466325694017,0.7127,False,NORMAL,False,0,STABLE,32.6,96.2,551.9,82.0,96.2,32.6,551.9,82.0,77.0,84.0,10.0,29.86
2019-08-18 08:00:00,CHILLER-01,129.5,128.39958670183543,0.8570224612326094,1.1004132981645682,0.562,False,NORMAL,False,0,DECREASING,32.8,98.0,569.2,84.0,98.0,32.8,569.2,84.0,77.0,79.0,13.0,29.86
2019-08-18 08:30:00,CHILLER-01,124.8,125.76627228403161,-0.7683079624474997,-0.9662722840316178,0.45,False,NORMAL,False,0,DECREASING,32.6,95.2,559.3,86.0,95.2,32.6,559.3,86.0,77.0,74.0,12.0,29.89
2019-08-18 09:00:00,CHILLER-01,125.7,126.78855991242678,-0.8585631962210516,-1.0885599124267742,0.4434,False,NORMAL,False,0,STABLE,32.7,95.8,561.9,86.0,95.8,32.7,561.9,86.0,77.0,74.0,12.0,29.89
2019-08-18 09:30:00,CHILLER-01,129.9,129.54926511289258,0.2707347562348439,0.3507348871074214,0.5215,False,NORMAL,False,0,INCREASING,32.8,97.6,576.0,88.0,97.6,32.8,576.0,88.0,77.0,70.0,10.0,29.89
2019-08-18 10:00:00,CHILLER-01,130.3,130.47718435300828,-0.13579719234965756,-0.17718435300827196,0.4928,False,NORMAL,False,0,STABLE,33.0,96.8,575.8,88.0,96.8,33.0,575.8,88.0,77.0,70.0,10.0,29.89
2019-08-18 10:30:00,CHILLER-01,136.8,139.32699108192907,-1.813712520672392,-2.5269910819290544,0.3676,False,NORMAL,False,0,DECREASING,33.4,99.2,596.7,88.0,99.2,33.4,596.7,88.0,77.0,70.0,12.0,29.89
2019-08-18 11:00:00,CHILLER-01,143.4,142.7606176457381,0.4478702633863151,0.6393823542618975,0.5371,False,NORMAL,False,0,INCREASING,33.7,102.8,611.8,90.0,102.8,33.7,611.8,90.0,75.0,62.0,10.0,29.86
2019-08-18 11:30:00,CHILLER-01,139.2,140.88528535971213,-1.1962110559731085,-1.6852853597121396,0.4115,False,NORMAL,False,0,DECREASING,33.4,102.6,602.6,91.0,102.6,33.4,602.6,91.0,72.0,52.0,14.0,29.86
2019-08-18 12:00:00,CHILLER-01,137.7,137.49878416397087,0.14634008384333483,0.20121583602912096,0.5134,False,NORMAL,False,0,INCREASING,33.3,102.1,595.9,90.0,102.1,33.3,595.9,90.0,72.0,55.0,12.0,29.86
2019-08-18 12:30:00,CHILLER-01,132.0,131.8476856083492,0.11552299226795036,0.15231439165080474,0.5107,False,NORMAL,False,0,STABLE,32.9,100.7,582.2,90.0,100.7,32.9,582.2,90.0,72.0,55.0,12.0,29.86
2019-08-18 13:00:00,CHILLER-01,130.5,131.69605980839222,-0.908197109414205,-1.1960598083922207,0.4377,False,NORMAL,False,0,DECREASING,32.8,100.2,578.8,91.0,100.2,32.8,578.8,91.0,72.0,52.0,10.0,29.83
2019-08-18 13:30:00,CHILLER-01,133.9,132.95231398238346,0.7128014467970211,0.9476860176165474,0.5538,False,NORMAL,False,0,INCREASING,33.0,100.5,582.9,90.0,100.5,33.0,582.9,90.0,70.0,52.0,13.0,29.83
2019-08-18 14:00:00,CHILLER-01,130.5,131.70678434796793,-0.9162658962044157,-1.2067843479679254,0.4371,False,NORMAL,False,0,DECREASING,32.9,100.0,581.2,91.0,100.0,32.9,581.2,91.0,70.0,49.0,14.0,29.8
2019-08-18 14:30:00,CHILLER-01,134.6,135.16302206754398,-0.41655036927380057,-0.563022067543983,0.4718,False,NORMAL,False,0,STABLE,33.2,100.4,586.6,91.0,100.4,33.2,586.6,91.0,68.0,46.0,14.0,29.8
2019-08-18 15:00:00,CHILLER-01,134.7,135.23748229612377,-0.39743589350981984,-0.537482296123784,0.4732,False,NORMAL,False,0,STABLE,33.2,100.4,590.4,91.0,100.4,33.2,590.4,91.0,59.0,34.0,17.0,29.8
2019-08-18 15:30:00,CHILLER-01,125.1,125.31822001978055,-0.17413271569458577,-0.21822001978055994,0.4906,False,NORMAL,False,0,STABLE,32.3,99.0,564.2,91.0,99.0,32.3,564.2,91.0,63.0,38.0,15.0,29.8
2019-08-18 16:00:00,CHILLER-01,118.9,119.12903945368315,-0.19226164731412307,-0.22903945368314282,0.49,False,NORMAL,False,0,STABLE,31.7,97.9,551.6,90.0,97.9,31.7,551.6,90.0,68.0,49.0,16.0,29.8
2019-08-18 16:30:00,CHILLER-01,114.2,115.19285450253119,-0.861906328147612,-0.9928545025311877,0.4486,False,NORMAL,False,0,STABLE,31.3,96.8,540.1,90.0,96.8,31.3,540.1,90.0,70.0,52.0,15.0,29.77
2019-08-18 17:00:00,CHILLER-01,112.0,123.89586171341966,-9.601500444732912,-11.895861713419663,0.0532,False,NORMAL,False,0,DECREASING,31.1,96.8,533.5,88.0,96.8,31.1,533.5,88.0,70.0,55.0,16.0,29.77
2019-08-18 17:30:00,CHILLER-01,114.7,115.72068222409372,-0.8820223010068,-1.0206822240937186,0.4471,False,NORMAL,False,0,INCREASING,31.5,96.6,537.8,88.0,96.6,31.5,537.8,88.0,68.0,52.0,15.0,29.8
2019-08-18 18:00:00,CHILLER-01,113.8,113.74317240220735,0.04996132655039674,0.056827597792647566,0.5055,False,NORMAL,False,0,STABLE,31.4,96.3,529.4,88.0,96.3,31.4,529.4,88.0,66.0,49.0,14.0,29.8
2019-08-18 18:30:00,CHILLER-01,114.1,113.94467558322101,0.13631564264320373,0.15532441677898134,0.5109,False,NORMAL,False,0,STABLE,31.5,96.0,533.0,86.0,96.0,31.5,533.0,86.0,72.0,62.0,13.0,29.8
2019-08-18 19:00:00,CHILLER-01,114.9,115.26403265095104,-0.31582501720499023,-0.36403265095103166,0.4826,False,NORMAL,False,0,STABLE,31.5,93.2,518.7,84.0,93.2,31.5,518.7,84.0,72.0,66.0,12.0,29.8
2019-08-18 19:30:00,CHILLER-01,116.2,114.03583873319721,1.8977904585471161,2.164161266802793,0.6183,False,NORMAL,False,0,INCREASING,31.0,90.4,496.9,84.0,90.4,31.0,496.9,84.0,73.0,70.0,12.0,29.8
2019-08-18 20:00:00,CHILLER-01,111.3,114.07156869174189,-2.4296752674906767,-2.7715686917418907,0.3551,False,NORMAL,False,0,DECREASING,31.1,90.2,503.7,84.0,90.2,31.1,503.7,84.0,73.0,70.0,12.0,29.83
2019-08-18 20:30:00,CHILLER-01,111.0,113.58703547229604,-2.2775798853620204,-2.587035472296037,0.3645,False,NORMAL,False,0,STABLE,31.0,90.1,502.6,84.0,90.1,31.0,502.6,84.0,73.0,70.0,10.0,29.83
2019-08-18 21:00:00,CHILLER-01,105.8,103.31146651975729,2.4087679364872834,2.488533480242708,0.635,False,NORMAL,False,0,INCREASING,30.4,88.7,485.5,82.0,88.7,30.4,485.5,82.0,75.0,79.0,10.0,29.86
2019-08-18 21:30:00,CHILLER-01,110.2,102.85637006326841,7.1396938587414835,7.343629936731588,0.843,False,NORMAL,False,0,INCREASING,30.3,88.6,476.0,82.0,88.6,30.3,476.0,82.0,73.0,74.0,9.0,29.86
2019-08-18 22:00:00,CHILLER-01,116.1,113.99149111264047,1.8497072604094638,2.1085088873595197,0.6154,False,NORMAL,False,0,DECREASING,31.0,91.7,504.4,82.0,91.7,31.0,504.4,82.0,73.0,74.0,9.0,29.86
2019-08-18 22:30:00,CHILLER-01,113.6,114.19882150866975,-0.5243675028855674,-0.5988215086697579,0.4699,False,NORMAL,False,0,DECREASING,31.4,93.9,519.1,82.0,93.9,31.4,519.1,82.0,75.0,79.0,8.0,29.86
2019-08-18 23:00:00,CHILLER-01,112.7,113.84368451670822,-1.0046095411997733,-1.1436845167082197,0.4405,False,NORMAL,False,0,STABLE,31.3,93.9,517.2,82.0,93.9,31.3,517.2,82.0,75.0,79.0,7.0,29.86
2019-08-18 23:30:00,CHILLER-01,112.1,114.07354060334849,-1.7300599182862266,-1.9735406033484963,0.3963,False,NORMAL,False,0,STABLE,31.3,93.8,517.3,82.0,93.8,31.3,517.3,82.0,73.0,74.0,7.0,29.89
2019-08-19 00:00:00,CHILLER-01,110.0,110.73433447968529,-0.6631497657305238,-0.7343344796852875,0.4626,False,NORMAL,False,0,INCREASING,30.9,89.3,481.5,82.0,89.3,30.9,481.5,82.0,73.0,74.0,9.0,29.89
2019-08-19 00:30:00,CHILLER-01,104.5,99.73518086091822,4.777470796113932,4.76481913908178,0.7439,False,NORMAL,False,0,INCREASING,30.1,82.2,429.2,82.0,82.2,30.1,429.2,82.0,73.0,74.0,8.0,29.86
2019-08-19 01:00:00,CHILLER-01,106.9,104.0314030404012,2.757433693828745,2.868596959598804,0.6543,False,NORMAL,False,0,DECREASING,30.4,83.0,435.5,82.0,83.0,30.4,435.5,82.0,75.0,79.0,8.0,29.86
2019-08-19 01:30:00,CHILLER-01,108.0,104.78251296107759,3.0706335895165813,3.217487038922414,0.6717,False,NORMAL,False,0,STABLE,30.5,82.9,434.0,82.0,82.9,30.5,434.0,82.0,73.0,74.0,9.0,29.86
2019-08-19 02:00:00,CHILLER-01,105.6,103.0211945851864,2.5031794915571797,2.5788054148136013,0.6396,False,NORMAL,False,0,STABLE,30.4,82.7,428.2,82.0,82.7,30.4,428.2,82.0,73.0,74.0,7.0,29.86
2019-08-19 02:30:00,CHILLER-01,103.7,99.11389489076652,4.627106133088438,4.586105109233486,0.736,False,NORMAL,False,0,INCREASING,30.1,82.4,423.9,82.0,82.4,30.1,423.9,82.0,73.0,74.0,8.0,29.86
2019-08-19 03:00:00,CHILLER-01,104.1,99.51269472382315,4.609768923359943,4.587305276176849,0.736,False,NORMAL,False,0,STABLE,30.1,84.5,434.9,81.0,84.5,30.1,434.9,81.0,73.0,79.0,8.0,29.86
2019-08-19 03:30:00,CHILLER-01,108.1,102.94794749481198,5.004521829294018,5.15205250518801,0.7606,False,NORMAL,False,0,STABLE,30.3,87.0,445.7,81.0,87.0,30.3,445.7,81.0,73.0,79.0,7.0,29.83
2019-08-19 04:00:00,CHILLER-01,107.5,102.6813055472679,4.692864418746493,4.818694452732103,0.7462,False,NORMAL,False,0,STABLE,30.3,86.8,439.3,81.0,86.8,30.3,439.3,81.0,75.0,84.0,6.0,29.83
2019-08-19 04:30:00,CHILLER-01,107.7,103.19538774819127,4.365129440475106,4.504612251808737,0.7323,False,NORMAL,False,0,STABLE,30.3,87.0,442.1,81.0,87.0,30.3,442.1,81.0,75.0,84.0,6.0,29.83
2019-08-19 05:00:00,CHILLER-01,108.7,104.69130077873184,3.829066208414645,4.008699221268159,0.7096,False,NORMAL,False,0,STABLE,30.4,87.3,446.0,82.0,87.3,30.4,446.0,82.0,75.0,79.0,6.0,29.83
2019-08-19 05:30:00,CHILLER-01,114.7,111.75578789048649,2.6345052592700204,2.944212109513515,0.6581,False,NORMAL,False,0,DECREASING,30.8,88.9,471.9,82.0,88.9,30.8,471.9,82.0,75.0,79.0,7.0,29.86
2019-08-19 06:00:00,CHILLER-01,114.5,112.02929574072805,2.2054090788805474,2.4707042592719546,0.6341,False,NORMAL,False,0,STABLE,30.9,88.6,466.7,82.0,88.6,30.9,466.7,82.0,75.0,79.0,7.0,29.86
2019-08-19 06:30:00,CHILLER-01,120.0,114.89795608255235,4.4405001545736,5.102043917447645,0.7584,False,NORMAL,False,0,INCREASING,31.4,92.7,514.0,82.0,92.7,31.4,514.0,82.0,75.0,79.0,7.0,29.86
2019-08-19 07:00:00,CHILLER-01,129.8,129.91743492206103,-0.09039196481324699,-0.11743492206102246,0.496,False,NORMAL,False,0,DECREASING,32.2,102.1,581.9,82.0,102.1,32.2,581.9,82.0,75.0,79.0,8.0,29.86
2019-08-19 07:30:00,CHILLER-01,208.8,205.1778571428572,1.7653673293901617,3.622142857142819,0.6913,False,NORMAL,False,0,INCREASING,30.5,125.7,756.9,82.0,125.7,30.5,756.9,82.0,75.0,79.0,7.0,29.86
2019-08-19 08:00:00,CHILLER-01,178.7,177.3738460472463,0.747660369500272,1.3261539527536854,0.5741,False,NORMAL,False,0,DECREASING,29.8,118.9,679.8,82.0,118.9,29.8,679.8,82.0,73.0,74.0,9.0,29.86
2019-08-19 08:30:00,CHILLER-01,174.4,175.0368251175676,-0.36382350807599706,-0.6368251175675823,0.4678,False,NORMAL,False,0,DECREASING,29.8,114.3,669.0,84.0,114.3,29.8,669.0,84.0,75.0,74.0,8.0,29.89
2019-08-19 09:00:00,CHILLER-01,173.8,172.6080495624788,0.6905532161115988,1.1919504375212,0.5669,False,NORMAL,False,0,INCREASING,29.8,112.9,661.4,84.0,112.9,29.8,661.4,84.0,75.0,74.0,8.0,29.89
2019-08-19 09:30:00,CHILLER-01,172.5,171.15715772326934,0.7845668241942889,1.3428422767306643,0.575,False,NORMAL,False,0,STABLE,30.0,114.6,658.9,84.0,114.6,30.0,658.9,84.0,75.0,74.0,9.0,29.89
2019-08-19 10:00:00,CHILLER-01,172.9,174.55080113105498,-0.9457425118407411,-1.6508011310549762,0.4134,False,NORMAL,False,0,DECREASING,30.3,117.5,665.3,86.0,117.5,30.3,665.3,86.0,73.0,66.0,10.0,29.89
2019-08-19 10:30:00,CHILLER-01,179.1,179.57371757490876,-0.2638011738611754,-0.4737175749087612,0.4767,False,NORMAL,False,0,STABLE,30.5,119.1,687.6,86.0,119.1,30.5,687.6,86.0,72.0,62.0,10.0,29.89
2019-08-19 11:00:00,CHILLER-01,177.5,177.72107712417585,-0.12439555721428591,-0.22107712417584935,0.4904,False,NORMAL,False,0,STABLE,30.5,119.7,683.9,88.0,119.7,30.5,683.9,88.0,72.0,58.0,10.0,29.89
2019-08-19 11:30:00,CHILLER-01,173.9,173.18855483636386,0.4107922514327502,0.7114451636361423,0.541,False,NORMAL,False,0,STABLE,30.2,120.2,674.5,90.0,120.2,30.2,674.5,90.0,72.0,55.0,9.0,29.86
2019-08-19 12:00:00,CHILLER-01,174.0,173.89389393217252,0.06101770765388091,0.10610606782748278,0.5082,False,NORMAL,False,0,STABLE,30.2,120.1,671.7,90.0,120.1,30.2,671.7,90.0,72.0,55.0,6.0,29.86
2019-08-19 12:30:00,CHILLER-01,171.9,172.08526928263043,-0.10766132592450171,-0.1852692826304292,0.4923,False,NORMAL,False,0,STABLE,30.1,119.3,663.8,90.0,119.3,30.1,663.8,90.0,72.0,55.0,7.0,29.83
2019-08-19 13:00:00,CHILLER-01,173.8,173.72233990121154,0.044703576311850596,0.07766009878847058,0.5066,False,NORMAL,False,0,STABLE,30.2,119.6,665.9,90.0,119.6,30.2,665.9,90.0,72.0,55.0,7.0,29.83
2019-08-19 13:30:00,CHILLER-01,170.9,171.4746304604054,-0.3351110650377366,-0.5746304604053876,0.4712,False,NORMAL,False,0,STABLE,30.0,119.3,663.8,90.0,119.3,30.0,663.8,90.0,70.0,52.0,6.0,29.8
2019-08-19 14:00:00,CHILLER-01,163.8,163.30988179413177,0.30011546177351633,0.4901182058682423,0.529,False,NORMAL,False,0,STABLE,29.7,116.4,634.8,90.0,116.4,29.7,634.8,90.0,70.0,52.0,9.0,29.8
2019-08-19 14:30:00,CHILLER-01,127.1,130.0334181457017,-2.2558955901742244,-2.933418145701694,0.3469,False,NORMAL,False,0,DECREASING,30.6,92.0,586.2,90.0,92.0,30.6,586.2,90.0,70.0,52.0,7.0,29.8
2019-08-19 15:00:00,CHILLER-01,189.2,195.04663227513228,-2.9975561264165016,-5.846632275132293,0.2146,False,NORMAL,False,0,STABLE,30.6,123.4,741.0,90.0,123.4,30.6,741.0,90.0,72.0,55.0,7.0,29.77
2019-08-19 15:30:00,CHILLER-01,173.7,173.88603677941663,-0.1069877621356317,-0.18603677941663932,0.4923,False,NORMAL,False,0,INCREASING,30.1,120.3,673.9,90.0,120.3,30.1,673.9,90.0,72.0,55.0,9.0,29.77
2019-08-19 16:00:00,CHILLER-01,165.9,166.55121817429793,-0.3910017479526423,-0.6512181742979237,0.4671,False,NORMAL,False,0,STABLE,29.7,119.6,650.0,91.0,119.6,29.7,650.0,91.0,70.0,49.0,9.0,29.77
2019-08-19 16:30:00,CHILLER-01,167.5,168.1468986697284,-0.3847223319884212,-0.6468986697283867,0.4673,False,NORMAL,False,0,STABLE,29.7,118.9,657.8,91.0,118.9,29.7,657.8,91.0,68.0,46.0,7.0,29.77
2019-08-19 17:00:00,CHILLER-01,167.7,168.14529628622378,-0.2648282741527259,-0.4452962862237939,0.4782,False,NORMAL,False,0,STABLE,29.8,118.0,646.9,90.0,118.0,29.8,646.9,90.0,68.0,49.0,7.0,29.77
2019-08-19 17:30:00,CHILLER-01,163.8,164.80020039586697,-0.6069169779310771,-1.0002003958669548,0.4482,False,NORMAL,False,0,STABLE,29.5,116.6,646.7,90.0,116.6,29.5,646.7,90.0,68.0,49.0,9.0,29.77
2019-08-19 18:00:00,CHILLER-01,121.3,124.51480015106812,-2.5818618727795797,-3.2148001510681183,0.3329,False,NORMAL,False,0,DECREASING,30.6,86.4,585.1,88.0,86.4,30.6,585.1,88.0,70.0,55.0,9.0,29.77
2019-08-19 18:30:00,CHILLER-01,178.1,178.7509978281141,-0.364192556138957,-0.6509978281141002,0.4671,False,NORMAL,False,0,INCREASING,29.8,116.9,692.8,88.0,116.9,29.8,692.8,88.0,70.0,55.0,7.0,29.77
2019-08-19 19:00:00,CHILLER-01,159.2,159.23849007936508,-0.024171341580736142,-0.03849007936508997,0.5003,False,NORMAL,False,0,STABLE,29.3,107.8,624.6,86.0,107.8,29.3,624.6,86.0,73.0,66.0,12.0,29.8
2019-08-19 19:30:00,CHILLER-01,104.8,108.53564137586787,-3.4418568209598885,-3.7356413758678713,0.3075,False,NORMAL,False,0,DECREASING,30.0,84.3,515.0,86.0,84.3,30.0,515.0,86.0,73.0,66.0,12.0,29.8
2019-08-19 20:00:00,CHILLER-01,105.7,106.01286178775813,-0.2951168211876828,-0.31286178775812346,0.4854,False,NORMAL,False,0,INCREASING,30.5,93.3,507.2,84.0,93.3,30.5,507.2,84.0,75.0,74.0,10.0,29.8
2019-08-19 20:30:00,CHILLER-01,114.0,114.56604160821092,-0.4940745095712162,-0.5660416082109236,0.4717,False,NORMAL,False,0,STABLE,31.3,93.8,532.4,84.0,93.8,31.3,532.4,84.0,73.0,70.0,12.0,29.83
2019-08-19 21:00:00,CHILLER-01,110.3,109.84957316601434,0.41003967608042935,0.4504268339856594,0.5269,False,NORMAL,False,0,STABLE,30.9,92.8,517.2,84.0,92.8,30.9,517.2,84.0,75.0,74.0,9.0,29.83
2019-08-19 21:30:00,CHILLER-01,117.1,117.76921260337501,-0.5682407044944762,-0.6692126033750156,0.4661,False,NORMAL,False,0,STABLE,31.9,92.9,535.3,84.0,92.9,31.9,535.3,84.0,77.0,79.0,9.0,29.83
2019-08-19 22:00:00,CHILLER-01,119.4,118.13351561608117,1.072078806182954,1.2664843839188364,0.5709,False,NORMAL,False,0,INCREASING,31.9,94.3,542.6,84.0,94.3,31.9,542.6,84.0,77.0,79.0,7.0,29.83
2019-08-19 22:30:00,CHILLER-01,114.1,113.69074522782533,0.3599719320640879,0.40925477217466266,0.5246,False,NORMAL,False,0,STABLE,31.3,95.4,528.0,84.0,95.4,31.3,528.0,84.0,77.0,79.0,8.0,29.83
2019-08-19 23:00:00,CHILLER-01,115.4,115.02325256166507,0.32754024072911087,0.37674743833493096,0.5229,False,NORMAL,False,0,STABLE,31.6,95.3,528.4,84.0,95.3,31.6,528.4,84.0,77.0,79.0,10.0,29.83
2019-08-19 23:30:00,CHILLER-01,114.1,115.67171510622944,-1.3587721983598424,-1.5717151062294477,0.4176,False,NORMAL,False,0,DECREASING,31.6,94.7,524.1,82.0,94.7,31.6,524.1,82.0,77.0,84.0,12.0,29.83
2019-08-20 00:00:00,CHILLER-01,116.0,112.2824044679264,3.310933311136508,3.7175955320736023,0.6959,False,NORMAL,False,0,INCREASING,31.9,90.7,507.7,82.0,90.7,31.9,507.7,82.0,77.0,84.0,9.0,29.83
2019-08-20 00:30:00,CHILLER-01,115.3,112.48516860891944,2.5024022507953636,2.81483139108056,0.6516,False,NORMAL,False,0,STABLE,31.8,87.1,483.5,82.0,87.1,31.8,483.5,82.0,77.0,84.0,10.0,29.83
2019-08-20 01:00:00,CHILLER-01,114.0,112.66885882332173,1.1814632637450082,1.3311411766782726,0.5743,False,NORMAL,False,0,DECREASING,31.9,87.2,485.3,82.0,87.2,31.9,485.3,82.0,77.0,84.0,10.0,29.8
2019-08-20 01:30:00,CHILLER-01,114.1,112.76624507889922,1.182760781089756,1.3337549211007769,0.5745,False,NORMAL,False,0,STABLE,31.9,87.0,483.1,82.0,87.0,31.9,483.1,82.0,77.0,84.0,10.0,29.8
2019-08-20 02:00:00,CHILLER-01,112.0,110.74503609445836,1.1332010443079727,1.2549639055416435,0.5703,False,NORMAL,False,0,STABLE,31.6,86.9,480.8,82.0,86.9,31.6,480.8,82.0,77.0,84.0,9.0,29.8
2019-08-20 02:30:00,CHILLER-01,110.0,110.70032882764632,-0.6326348214707529,-0.7003288276463167,0.4644,False,NORMAL,False,0,DECREASING,31.4,86.4,470.1,82.0,86.4,31.4,470.1,82.0,77.0,84.0,12.0,29.8
2019-08-20 03:00:00,CHILLER-01,107.4,109.98802215701971,-2.353003632818334,-2.588022157019708,0.3644,False,NORMAL,False,0,DECREASING,31.0,87.6,468.0,82.0,87.6,31.0,468.0,82.0,77.0,84.0,13.0,29.8
2019-08-20 03:30:00,CHILLER-01,106.1,109.35757792190928,-2.9788314480003195,-3.257577921909288,0.3307,False,NORMAL,False,0,STABLE,30.9,89.4,472.5,82.0,89.4,30.9,472.5,82.0,77.0,84.0,9.0,29.8
2019-08-20 04:00:00,CHILLER-01,107.4,110.42652058694895,-2.740755183503124,-3.0265205869489478,0.3422,False,NORMAL,False,0,STABLE,31.0,89.6,469.0,82.0,89.6,31.0,469.0,82.0,77.0,84.0,10.0,29.8
2019-08-20 04:30:00,CHILLER-01,108.2,110.85251400811214,-2.392831621227846,-2.652514008112135,0.3611,False,NORMAL,False,0,STABLE,31.2,89.5,474.0,82.0,89.5,31.2,474.0,82.0,77.0,84.0,10.0,29.8
2019-08-20 05:00:00,CHILLER-01,110.5,111.50794090709914,-0.9039185002428557,-1.0079409070991403,0.4478,False,NORMAL,False,0,INCREASING,31.4,90.1,477.0,81.0,90.1,31.4,477.0,81.0,77.0,89.0,12.0,29.8
2019-08-20 05:30:00,CHILLER-01,113.8,112.64030906039108,1.029552341681843,1.1596909396089217,0.5652,False,NORMAL,False,0,INCREASING,31.8,91.7,507.0,82.0,91.7,31.8,507.0,82.0,77.0,84.0,10.0,29.8
2019-08-20 06:00:00,CHILLER-01,113.6,112.47733924141569,0.9981217249233467,1.1226607585843027,0.5632,False,NORMAL,False,0,STABLE,31.8,91.4,499.8,82.0,91.4,31.8,499.8,82.0,77.0,84.0,9.0,29.8
2019-08-20 06:30:00,CHILLER-01,112.7,112.65651100800801,0.03860317668536812,0.04348899199199252,0.5048,False,NORMAL,False,0,STABLE,31.7,91.8,500.1,82.0,91.8,31.7,500.1,82.0,77.0,84.0,8.0,29.8
2019-08-20 07:00:00,CHILLER-01,121.8,118.32505408835792,2.9367794829379106,3.474945911642081,0.6842,False,NORMAL,False,0,INCREASING,31.8,95.1,538.6,82.0,95.1,31.8,538.6,82.0,77.0,84.0,9.0,29.8
2019-08-20 07:30:00,CHILLER-01,217.4,214.92258114035093,1.1527029158612458,2.4774188596490774,0.6344,False,NORMAL,False,0,DECREASING,31.4,127.8,800.3,82.0,127.8,31.4,800.3,82.0,77.0,84.0,9.0,29.83
2019-08-20 08:00:00,CHILLER-01,195.2,195.26225346660942,-0.03188197693318102,-0.06225346660943387,0.499,False,NORMAL,False,0,DECREASING,30.9,119.8,713.7,82.0,119.8,30.9,713.7,82.0,77.0,84.0,10.0,29.83
