timestamp,equipment_id,expected_energy
2019-08-18 20:30:00,CHILLER-01,113.58703547229604
2019-08-18 21:00:00,CHILLER-01,103.31146651975729
2019-08-18 21:30:00,CHILLER-01,102.85637006326841
2019-08-18 22:00:00,CHILLER-01,113.99149111264047
2019-08-18 22:30:00,CHILLER-01,114.19882150866975
2019-08-18 23:00:00,CHILLER-01,113.84368451670822
2019-08-18 23:30:00,CHILLER-01,114.07354060334849
2019-08-19 00:00:00,CHILLER-01,110.73433447968529
2019-08-19 00:30:00,CHILLER-01,99.73518086091822
2019-08-19 01:00:00,CHILLER-01,104.0314030404012
2019-08-19 01:30:00,CHILLER-01,104.78251296107759
2019-08-19 02:00:00,CHILLER-01,103.0211945851864
2019-08-19 02:30:00,CHILLER-01,99.11389489076652
2019-08-19 03:00:00,CHILLER-01,99.51269472382315
2019-08-19 03:30:00,CHILLER-01,102.94794749481198
2019-08-19 04:00:00,CHILLER-01,102.6813055472679
2019-08-19 04:30:00,CHILLER-01,103.19538774819127
2019-08-19 05:00:00,CHILLER-01,104.69130077873184
2019-08-19 05:30:00,CHILLER-01,111.75578789048649
2019-08-19 06:00:00,CHILLER-01,112.02929574072805
2019-08-19 06:30:00,CHILLER-01,114.89795608255235
2019-08-19 07:00:00,CHILLER-01,129.91743492206103
2019-08-19 07:30:00,CHILLER-01,205.1778571428572
2019-08-19 08:00:00,CHILLER-01,177.3738460472463
2019-08-19 08:30:00,CHILLER-01,175.0368251175676
2019-08-19 09:00:00,CHILLER-01,172.6080495624788
2019-08-19 09:30:00,CHILLER-01,171.15715772326934
2019-08-19 10:00:00,CHILLER-01,174.55080113105498
2019-08-19 10:30:00,CHILLER-01,179.57371757490876
2019-08-19 11:00:00,CHILLER-01,177.72107712417585
2019-08-19 11:30:00,CHILLER-01,173.18855483636386
2019-08-19 12:00:00,CHILLER-01,173.89389393217252
2019-08-19 12:30:00,CHILLER-01,172.08526928263043
2019-08-19 13:00:00,CHILLER-01,173.72233990121154
2019-08-19 13:30:00,CHILLER-01,171.4746304604054
2019-08-19 14:00:00,CHILLER-01,163.30988179413177
2019-08-19 14:30:00,CHILLER-01,130.0334181457017
2019-08-19 15:00:00,CHILLER-01,195.04663227513228
2019-08-19 15:30:00,CHILLER-01,173.88603677941663
2019-08-19 16:00:00,CHILLER-01,166.55121817429793
2019-08-19 16:30:00,CHILLER-01,168.1468986697284
2019-08-19 17:00:00,CHILLER-01,168.14529628622378
2019-08-19 17:30:00,CHILLER-01,164.80020039586697
2019-08-19 18:00:00,CHILLER-01,124.51480015106812
2019-08-19 18:30:00,CHILLER-01,178.7509978281141
2019-08-19 19:00:00,CHILLER-01,159.23849007936508
2019-08-19 19:30:00,CHILLER-01,108.53564137586787
2019-08-19 20:00:00,CHILLER-01,106.01286178775813
2019-08-19 20:30:00,CHILLER-01,114.56604160821092
2019-08-19 21:00:00,CHILLER-01,109.84957316601434
2019-08-19 21:30:00,CHILLER-01,117.76921260337501
2019-08-19 22:00:00,CHILLER-01,118.13351561608117
2019-08-19 22:30:00,CHILLER-01,113.69074522782533
2019-08-19 23:00:00,CHILLER-01,115.02325256166507
2019-08-19 23:30:00,CHILLER-01,115.67171510622944
2019-08-20 00:00:00,CHILLER-01,112.2824044679264
2019-08-20 00:30:00,CHILLER-01,112.48516860891944
2019-08-20 01:00:00,CHILLER-01,112.66885882332173
2019-08-20 01:30:00,CHILLER-01,112.76624507889922
2019-08-20 02:00:00,CHILLER-01,110.74503609445836
2019-08-20 02:30:00,CHILLER-01,110.70032882764632
2019-08-20 03:00:00,CHILLER-01,109.98802215701971
2019-08-20 03:30:00,CHILLER-01,109.35757792190928
2019-08-20 04:00:00,CHILLER-01,110.42652058694895
2019-08-20 04:30:00,CHILLER-01,110.85251400811214
2019-08-20 05:00:00,CHILLER-01,111.50794090709914
2019-08-20 05:30:00,CHILLER-01,112.64030906039108
2019-08-20 06:00:00,CHILLER-01,112.47733924141569
2019-08-20 06:30:00,CHILLER-01,112.65651100800801
2019-08-20 07:00:00,CHILLER-01,118.32505408835792
2019-08-20 07:30:00,CHILLER-01,214.92258114035093
2019-08-20 08:00:00,CHILLER-01,195.26225346660942
2019-08-20 08:30:00,CHILLER-01,194.83463329165977
2019-08-20 09:00:00,CHILLER-01,196.42595301570216
2019-08-20 09:30:00,CHILLER-01,197.04124353521763
2019-08-20 10:00:00,CHILLER-01,197.63246764355713
2019-08-20 10:30:00,CHILLER-01,203.95771189385658
2019-08-20 11:00:00,CHILLER-01,200.62936921137452
2019-08-20 11:30:00,CHILLER-01,200.7154480716432
2019-08-20 12:00:00,CHILLER-01,200.15208379353047
2019-08-20 12:30:00,CHILLER-01,196.34894947267338
2019-08-20 13:00:00,CHILLER-01,194.16161627602958
2019-08-20 13:30:00,CHILLER-01,192.71609980689422
2019-08-20 14:00:00,CHILLER-01,198.77727774269997
2019-08-20 14:30:00,CHILLER-01,197.76584796900144
2019-08-20 15:00:00,CHILLER-01,199.22497516209359
2019-08-20 15:30:00,CHILLER-01,200.8921747700668
2019-08-20 16:00:00,CHILLER-01,204.72149786556025
2019-08-20 16:30:00,CHILLER-01,201.85946672000202
2019-08-20 17:00:00,CHILLER-01,199.16238672542218
2019-08-20 17:30:00,CHILLER-01,192.59928566592964
2019-08-20 18:00:00,CHILLER-01,195.70345682294266
2019-08-20 18:30:00,CHILLER-01,190.2362165976198
2019-08-20 19:00:00,CHILLER-01,164.23624389200137
2019-08-20 19:30:00,CHILLER-01,122.28321136102724
2019-08-20 20:00:00,CHILLER-01,123.21943683055243
2019-08-20 20:30:00,CHILLER-01,118.6482702669499
2019-08-20 21:00:00,CHILLER-01,119.66081728120565
2019-08-20 21:30:00,CHILLER-01,116.51921795067888
2019-08-20 22:00:00,CHILLER-01,114.53987362232871
2019-08-20 22:30:00,CHILLER-01,114.99223901195504
2019-08-20 23:00:00,CHILLER-01,114.38244294378674
2019-08-20 23:30:00,CHILLER-01,113.99001919435325
2019-08-21 00:00:00,CHILLER-01,110.13670671905011
2019-08-21 00:30:00,CHILLER-01,110.96162545219747
2019-08-21 01:00:00,CHILLER-01,110.23962953439059
2019-08-21 01:30:00,CHILLER-01,111.06874636545818
2019-08-21 02:00:00,CHILLER-01,110.28716632975313
2019-08-21 02:30:00,CHILLER-01,110.45791814746944
2019-08-21 03:00:00,CHILLER-01,109.76877804464638
2019-08-21 03:30:00,CHILLER-01,109.8697525263719
2019-08-21 04:00:00,CHILLER-01,109.38022013273998
2019-08-21 04:30:00,CHILLER-01,110.24887469796691
2019-08-21 05:00:00,CHILLER-01,110.37275247574469
2019-08-21 05:30:00,CHILLER-01,111.08577927328453
2019-08-21 06:00:00,CHILLER-01,111.42447800011361
2019-08-21 06:30:00,CHILLER-01,111.87892732886574
2019-08-21 07:00:00,CHILLER-01,113.47222141920102
2019-08-21 07:30:00,CHILLER-01,208.6960195330773
2019-08-21 08:00:00,CHILLER-01,191.94779096184132
2019-08-21 08:30:00,CHILLER-01,190.70944821207019
2019-08-21 09:00:00,CHILLER-01,186.02676695526696
2019-08-21 09:30:00,CHILLER-01,187.39774612193364
2019-08-21 10:00:00,CHILLER-01,186.16164863389537
2019-08-21 10:30:00,CHILLER-01,193.3131243018867
2019-08-21 11:00:00,CHILLER-01,195.3962753961973
2019-08-21 11:30:00,CHILLER-01,199.70970694537854
2019-08-21 12:00:00,CHILLER-01,203.90355450512033
2019-08-21 12:30:00,CHILLER-01,199.48952828105047
2019-08-21 13:00:00,CHILLER-01,195.88130850793763
2019-08-21 13:30:00,CHILLER-01,200.27628856530643
2019-08-21 14:00:00,CHILLER-01,203.0451460430992
2019-08-21 14:30:00,CHILLER-01,204.97399375397535
2019-08-21 15:00:00,CHILLER-01,206.62686370805113
2019-08-21 15:30:00,CHILLER-01,197.75729068576143
2019-08-21 16:00:00,CHILLER-01,202.0964694653113
2019-08-21 16:30:00,CHILLER-01,207.30117993372903
2019-08-21 17:00:00,CHILLER-01,207.59056638061548
2019-08-21 17:30:00,CHILLER-01,193.98011746286016
2019-08-21 18:00:00,CHILLER-01,183.94618892048067
2019-08-21 18:30:00,CHILLER-01,178.76730021632665
2019-08-21 19:00:00,CHILLER-01,152.69718055555555
2019-08-21 19:30:00,CHILLER-01,115.20641353511832
2019-08-21 20:00:00,CHILLER-01,112.52706321814475
2019-08-21 20:30:00,CHILLER-01,117.63847669110807
2019-08-21 21:00:00,CHILLER-01,123.87911666209634
2019-08-21 21:30:00,CHILLER-01,124.12494874239519
2019-08-21 22:00:00,CHILLER-01,126.54918960503383
2019-08-21 22:30:00,CHILLER-01,127.51263811676176
2019-08-21 23:00:00,CHILLER-01,126.27375267222432
2019-08-21 23:30:00,CHILLER-01,127.20460067709676
2019-08-22 00:00:00,CHILLER-01,116.19751660760231
2019-08-22 00:30:00,CHILLER-01,109.4066386853492
2019-08-22 01:00:00,CHILLER-01,109.4066386853492
2019-08-22 01:30:00,CHILLER-01,109.8524996867695
2019-08-22 02:00:00,CHILLER-01,110.2039650451124
2019-08-22 02:30:00,CHILLER-01,110.1194492716311
2019-08-22 03:00:00,CHILLER-01,109.83699346999815
2019-08-22 03:30:00,CHILLER-01,111.23858740023421
2019-08-22 04:00:00,CHILLER-01,110.65041904843335
2019-08-22 04:30:00,CHILLER-01,110.1975696216261
2019-08-22 05:00:00,CHILLER-01,110.17994092616097
2019-08-22 05:30:00,CHILLER-01,110.71211777592572
2019-08-22 06:00:00,CHILLER-01,110.90513831324058
2019-08-22 06:30:00,CHILLER-01,110.93625957363459
2019-08-22 07:00:00,CHILLER-01,113.14181475453064
2019-08-22 07:30:00,CHILLER-01,208.46073391812862
2019-08-22 08:00:00,CHILLER-01,196.29898678377793
2019-08-22 08:30:00,CHILLER-01,193.12295441761302
2019-08-22 09:00:00,CHILLER-01,194.61711705246523
2019-08-22 09:30:00,CHILLER-01,198.58428978628928
2019-08-22 10:00:00,CHILLER-01,207.73051557652178
2019-08-22 10:30:00,CHILLER-01,207.9716822431885
2019-08-22 11:00:00,CHILLER-01,209.7332583806948
2019-08-22 11:30:00,CHILLER-01,202.5952625221436
2019-08-22 12:00:00,CHILLER-01,200.47663962776227
2019-08-22 12:30:00,CHILLER-01,207.52202352503593
2019-08-22 13:00:00,CHILLER-01,206.21506923327652
2019-08-22 13:30:00,CHILLER-01,200.4724975259245
2019-08-22 14:00:00,CHILLER-01,203.173393934813
2019-08-22 14:30:00,CHILLER-01,206.34694509594038
2019-08-22 15:00:00,CHILLER-01,210.1460450400996
2019-08-22 15:30:00,CHILLER-01,211.21796189639144
2019-08-22 16:00:00,CHILLER-01,210.62589953745413
2019-08-22 16:30:00,CHILLER-01,200.17409607998405
2019-08-22 17:00:00,CHILLER-01,196.7522987745861
2019-08-22 17:30:00,CHILLER-01,198.3549647743408
2019-08-22 18:00:00,CHILLER-01,187.08807572751323
2019-08-22 18:30:00,CHILLER-01,178.6534891383056
2019-08-22 19:00:00,CHILLER-01,182.55248292448286
2019-08-22 19:30:00,CHILLER-01,128.38242386672115
2019-08-22 20:00:00,CHILLER-01,127.74119289707933
2019-08-22 20:30:00,CHILLER-01,119.60219024649565
2019-08-22 21:00:00,CHILLER-01,119.98952333829193
2019-08-22 21:30:00,CHILLER-01,119.8035043976243
2019-08-22 22:00:00,CHILLER-01,127.98634708426758
2019-08-22 22:30:00,CHILLER-01,132.91172513590175
2019-08-22 23:00:00,CHILLER-01,129.56763471187423
2019-08-22 23:30:00,CHILLER-01,125.66572482472286
2019-08-23 00:00:00,CHILLER-01,116.96631721661197
2019-08-23 00:30:00,CHILLER-01,109.048927306166
2019-08-23 01:00:00,CHILLER-01,109.00827408879432
2019-08-23 01:30:00,CHILLER-01,108.8980854978618
2019-08-23 02:00:00,CHILLER-01,109.15393366842935
2019-08-23 02:30:00,CHILLER-01,108.31076929681078
2019-08-23 03:00:00,CHILLER-01,109.11067451519327
2019-08-23 03:30:00,CHILLER-01,111.34948690666897
2019-08-23 04:00:00,CHILLER-01,110.29009170080158
2019-08-23 04:30:00,CHILLER-01,109.76665158623449
2019-08-23 05:00:00,CHILLER-01,109.80944291414777
2019-08-23 05:30:00,CHILLER-01,111.98881168781796
2019-08-23 06:00:00,CHILLER-01,111.64028779651376
2019-08-23 06:30:00,CHILLER-01,111.09454084908063
2019-08-23 07:00:00,CHILLER-01,111.24585899799942
2019-08-23 08:00:00,CHILLER-01,197.6231054608463
2019-08-23 08:30:00,CHILLER-01,195.64808177367613
2019-08-23 09:00:00,CHILLER-01,195.58901289002407
2019-08-23 09:30:00,CHILLER-01,196.7418030468489
2019-08-23 10:00:00,CHILLER-01,198.21311486659033
2019-08-23 10:30:00,CHILLER-01,198.85806438057992
2019-08-23 11:00:00,CHILLER-01,199.2627138589611
2019-08-23 11:30:00,CHILLER-01,199.78755614441582
2019-08-23 12:00:00,CHILLER-01,200.3337187842943
2019-08-23 12:30:00,CHILLER-01,200.91699664484938
2019-08-23 13:00:00,CHILLER-01,195.4698614841281
2019-08-23 13:30:00,CHILLER-01,188.90059072847424
2019-08-23 14:00:00,CHILLER-01,188.46629431631135
2019-08-23 14:30:00,CHILLER-01,193.8484777718768
2019-08-23 15:00:00,CHILLER-01,193.2467616204218
2019-08-23 15:30:00,CHILLER-01,195.05061412243043
2019-08-23 16:00:00,CHILLER-01,180.28520481926768
2019-08-23 16:30:00,CHILLER-01,179.24194753434352
2019-08-23 17:00:00,CHILLER-01,185.2865539669882
2019-08-23 17:30:00,CHILLER-01,179.64140905113123
2019-08-23 18:00:00,CHILLER-01,171.63530732432753
2019-08-23 18:30:00,CHILLER-01,171.62329596286918
2019-08-23 19:00:00,CHILLER-01,166.86418635231868
2019-08-23 19:30:00,CHILLER-01,120.68138843451257
2019-08-23 20:00:00,CHILLER-01,120.98375684765375
2019-08-23 20:30:00,CHILLER-01,114.96385907958037
2019-08-23 21:00:00,CHILLER-01,109.08586286464063
2019-08-23 21:30:00,CHILLER-01,106.8063831129151
2019-08-23 22:00:00,CHILLER-01,110.55264314765404
2019-08-23 22:30:00,CHILLER-01,111.91877196092034
2019-08-23 23:00:00,CHILLER-01,111.82688750788162
2019-08-23 23:30:00,CHILLER-01,110.74923413997764
2019-08-24 00:00:00,CHILLER-01,111.5976888681444
2019-08-24 00:30:00,CHILLER-01,111.36959237823038
2019-08-24 01:00:00,CHILLER-01,111.71277552533208
2019-08-24 01:30:00,CHILLER-01,111.94633019158987
2019-08-24 02:00:00,CHILLER-01,111.20521641507317
2019-08-24 02:30:00,CHILLER-01,111.12315065056919
2019-08-24 03:00:00,CHILLER-01,109.77851965990132
2019-08-24 03:30:00,CHILLER-01,110.65884534416145
2019-08-24 04:00:00,CHILLER-01,110.26893910256662
2019-08-24 04:30:00,CHILLER-01,110.89033641559003
2019-08-24 05:00:00,CHILLER-01,110.38271699896619
2019-08-24 05:30:00,CHILLER-01,110.64116825180248
2019-08-24 06:00:00,CHILLER-01,111.16239018630698
2019-08-24 06:30:00,CHILLER-01,110.96400569809067
2019-08-24 07:00:00,CHILLER-01,112.35079716042182
2019-08-24 07:30:00,CHILLER-01,128.0213031063045
2019-08-24 08:00:00,CHILLER-01,130.33681436025267
2019-08-24 08:30:00,CHILLER-01,139.42599769443228
2019-08-24 09:00:00,CHILLER-01,143.00259453871192
2019-08-24 09:30:00,CHILLER-01,143.10647160821316
2019-08-24 10:00:00,CHILLER-01,143.50453847811798
2019-08-24 10:30:00,CHILLER-01,141.6884238300606
2019-08-24 11:00:00,CHILLER-01,143.25407363927465
2019-08-24 11:30:00,CHILLER-01,143.71083688076985
2019-08-24 12:00:00,CHILLER-01,143.85252201766681
2019-08-24 12:30:00,CHILLER-01,143.85612633652548
2019-08-24 13:00:00,CHILLER-01,144.75899479028658
2019-08-24 13:30:00,CHILLER-01,144.69024491356944
2019-08-24 14:00:00,CHILLER-01,143.9679418823775
2019-08-24 14:30:00,CHILLER-01,184.7853384375972
2019-08-24 15:00:00,CHILLER-01,179.60191527943925
2019-08-24 15:30:00,CHILLER-01,130.18894596982327
2019-08-24 16:00:00,CHILLER-01,147.53120925838667
2019-08-24 16:30:00,CHILLER-01,116.59312427167939
2019-08-24 17:00:00,CHILLER-01,114.47639771423297
2019-08-24 17:30:00,CHILLER-01,115.00273549682078
2019-08-24 18:00:00,CHILLER-01,128.88073680536107
2019-08-24 18:30:00,CHILLER-01,131.4589505209043
2019-08-24 19:00:00,CHILLER-01,126.18046447552122
2019-08-24 19:30:00,CHILLER-01,111.09375012093781
2019-08-24 20:00:00,CHILLER-01,106.45980876187852
2019-08-24 20:30:00,CHILLER-01,101.6548903604764
2019-08-24 21:00:00,CHILLER-01,102.9010503795748
2019-08-24 21:30:00,CHILLER-01,106.78755376934605
2019-08-24 22:00:00,CHILLER-01,111.39428046255148
2019-08-24 22:30:00,CHILLER-01,110.933077173311
2019-08-24 23:00:00,CHILLER-01,104.40304064271768
2019-08-24 23:30:00,CHILLER-01,101.06859604870174
2019-08-25 00:00:00,CHILLER-01,99.4057198843541
2019-08-25 00:30:00,CHILLER-01,94.9221585325519
2019-08-25 01:00:00,CHILLER-01,92.29455159937987
2019-08-25 01:30:00,CHILLER-01,91.65613261449474
2019-08-25 02:00:00,CHILLER-01,93.59213240823026
2019-08-25 02:30:00,CHILLER-01,94.73267718059127
2019-08-25 03:00:00,CHILLER-01,95.86284086063544
2019-08-25 03:30:00,CHILLER-01,99.93242513843697
2019-08-25 04:00:00,CHILLER-01,102.55696593657234
2019-08-25 04:30:00,CHILLER-01,104.33767346825647
2019-08-25 05:00:00,CHILLER-01,106.23285753766491
2019-08-25 05:30:00,CHILLER-01,105.6272402922445
2019-08-25 06:00:00,CHILLER-01,103.46348521247933
2019-08-25 06:30:00,CHILLER-01,102.27275298380256
2019-08-25 07:00:00,CHILLER-01,103.34844793312732
2019-08-25 07:30:00,CHILLER-01,114.28246909644062
2019-08-25 08:00:00,CHILLER-01,119.17184054291498
2019-08-25 08:30:00,CHILLER-01,124.95802796089258
2019-08-25 09:00:00,CHILLER-01,129.6224416664218
2019-08-25 09:30:00,CHILLER-01,130.19753067616887
2019-08-25 10:00:00,CHILLER-01,128.48130483890102
2019-08-25 10:30:00,CHILLER-01,140.31697803003212
2019-08-25 11:00:00,CHILLER-01,136.40023942724628
2019-08-25 11:30:00,CHILLER-01,133.63300273510458
2019-08-25 12:00:00,CHILLER-01,134.20841860246165
2019-08-25 12:30:00,CHILLER-01,133.58132003842687
2019-08-25 13:00:00,CHILLER-01,132.31128718120604
2019-08-25 13:30:00,CHILLER-01,123.48440430243512
2019-08-25 14:00:00,CHILLER-01,120.02420774786623
2019-08-25 14:30:00,CHILLER-01,116.19100277583804
2019-08-25 15:00:00,CHILLER-01,114.7288894395971
2019-08-25 15:30:00,CHILLER-01,114.2002448310662
2019-08-25 16:00:00,CHILLER-01,116.2187460494176
2019-08-25 16:30:00,CHILLER-01,115.82490681026451
2019-08-25 17:00:00,CHILLER-01,114.98828653478364
2019-08-25 17:30:00,CHILLER-01,103.71221818734288
2019-08-25 18:00:00,CHILLER-01,103.96653169928499
2019-08-25 18:30:00,CHILLER-01,105.86996015351127
2019-08-25 19:00:00,CHILLER-01,108.3964862025071
2019-08-25 19:30:00,CHILLER-01,106.51301481345246
2019-08-25 20:00:00,CHILLER-01,116.56227443953385
2019-08-25 20:30:00,CHILLER-01,114.51575394971887
2019-08-25 21:00:00,CHILLER-01,115.22181846280695
2019-08-25 21:30:00,CHILLER-01,115.02621600017154
2019-08-25 22:00:00,CHILLER-01,115.0210564920556
2019-08-25 22:30:00,CHILLER-01,116.71695857424142
2019-08-25 23:00:00,CHILLER-01,116.06766431948385
2019-08-25 23:30:00,CHILLER-01,115.56273844532976
2019-08-26 00:00:00,CHILLER-01,112.70550448336273
2019-08-26 00:30:00,CHILLER-01,105.14666488756748
2019-08-26 01:00:00,CHILLER-01,105.72852686892763
2019-08-26 01:30:00,CHILLER-01,105.58704707921414
2019-08-26 02:00:00,CHILLER-01,104.4261832671588
2019-08-26 02:30:00,CHILLER-01,105.1258344626029
2019-08-26 03:00:00,CHILLER-01,103.04669265736251
2019-08-26 03:30:00,CHILLER-01,103.85919760164043
2019-08-26 04:00:00,CHILLER-01,102.91375868594109
2019-08-26 04:30:00,CHILLER-01,103.60317053271936
2019-08-26 05:00:00,CHILLER-01,102.59650252033836
2019-08-26 05:30:00,CHILLER-01,104.2199129403686
2019-08-26 06:00:00,CHILLER-01,103.11147907339965
2019-08-26 06:30:00,CHILLER-01,108.94740271574516
2019-08-26 07:00:00,CHILLER-01,132.05287154641874
2019-08-26 07:30:00,CHILLER-01,204.20633730158735
2019-08-26 08:00:00,CHILLER-01,191.79415814257067
2019-08-26 08:30:00,CHILLER-01,179.18674465272144
2019-08-26 09:00:00,CHILLER-01,181.81078399305844
2019-08-26 09:30:00,CHILLER-01,194.77721653762916
2019-08-26 10:00:00,CHILLER-01,199.34291007878375
2019-08-26 10:30:00,CHILLER-01,199.54752102622786
2019-08-26 11:00:00,CHILLER-01,197.03855715731382
2019-08-26 11:30:00,CHILLER-01,199.38634995514658
2019-08-26 12:00:00,CHILLER-01,193.54630366054548
2019-08-26 12:30:00,CHILLER-01,180.39625860575404
2019-08-26 13:00:00,CHILLER-01,186.91840351084102
2019-08-26 13:30:00,CHILLER-01,204.977351888896
2019-08-26 14:00:00,CHILLER-01,205.01318424409723
2019-08-26 14:30:00,CHILLER-01,210.86319657888401
2019-08-26 15:00:00,CHILLER-01,216.02464209401714
2019-08-26 15:30:00,CHILLER-01,205.19066273435706
2019-08-26 16:00:00,CHILLER-01,199.2540870941053
2019-08-26 16:30:00,CHILLER-01,191.78017877955372
2019-08-26 17:00:00,CHILLER-01,180.2749962468268
2019-08-26 17:30:00,CHILLER-01,188.77084758089134
2019-08-26 18:00:00,CHILLER-01,185.18398526199968
2019-08-26 18:30:00,CHILLER-01,179.028362095959
2019-08-26 19:00:00,CHILLER-01,127.29843758095153
2019-08-26 19:30:00,CHILLER-01,107.68247698480943
2019-08-26 20:00:00,CHILLER-01,99.05761531261436
2019-08-26 20:30:00,CHILLER-01,101.94325918031883
2019-08-26 21:00:00,CHILLER-01,100.4766137050069
2019-08-26 21:30:00,CHILLER-01,102.8838947265792
2019-08-26 22:00:00,CHILLER-01,107.22676441053338
2019-08-26 22:30:00,CHILLER-01,105.96566230802982
2019-08-26 23:00:00,CHILLER-01,100.2558251559369
2019-08-26 23:30:00,CHILLER-01,97.7514877790762
2019-08-27 00:00:00,CHILLER-01,96.49869327146591
2019-08-27 00:30:00,CHILLER-01,91.53929185750563
2019-08-27 01:00:00,CHILLER-01,90.78637541302213
2019-08-27 01:30:00,CHILLER-01,90.1207947052838
2019-08-27 02:00:00,CHILLER-01,90.28174604122859
2019-08-27 02:30:00,CHILLER-01,92.13218180945363
2019-08-27 03:00:00,CHILLER-01,94.03142149562268
2019-08-27 03:30:00,CHILLER-01,97.89149628052267
2019-08-27 04:00:00,CHILLER-01,96.26288029157594
2019-08-27 04:30:00,CHILLER-01,94.64707650730308
2019-08-27 05:00:00,CHILLER-01,97.97096668432256
2019-08-27 05:30:00,CHILLER-01,106.05635988140963
2019-08-27 06:00:00,CHILLER-01,106.23782250599437
2019-08-27 06:30:00,CHILLER-01,104.716097341115
2019-08-27 07:00:00,CHILLER-01,108.10698988048088
2019-08-27 07:30:00,CHILLER-01,189.85880029876387
2019-08-27 08:00:00,CHILLER-01,138.8492978945142
2019-08-27 08:30:00,CHILLER-01,197.48405079662686
2019-08-27 09:00:00,CHILLER-01,127.8926356968816
2019-08-27 09:30:00,CHILLER-01,201.36771010860483
2019-08-27 10:00:00,CHILLER-01,183.18841145455846
2019-08-27 11:00:00,CHILLER-01,51.993611111111115
2019-08-27 11:30:00,CHILLER-01,105.972999028749
2019-08-27 12:00:00,CHILLER-01,176.49475398391223
2019-08-27 12:30:00,CHILLER-01,175.15510775989802
2019-08-27 13:00:00,CHILLER-01,171.25277198360143
2019-08-27 13:30:00,CHILLER-01,168.2771588841525
2019-08-27 14:00:00,CHILLER-01,163.94637250964635
2019-08-27 14:30:00,CHILLER-01,139.13153423929586
2019-08-27 15:00:00,CHILLER-01,157.50408683473395
2019-08-27 15:30:00,CHILLER-01,173.21490633921664
2019-08-27 16:00:00,CHILLER-01,131.24164579842196
2019-08-27 16:30:00,CHILLER-01,203.17733816425118
2019-08-27 17:00:00,CHILLER-01,114.20664349651256
2019-08-27 17:30:00,CHILLER-01,194.2955976378694
2019-08-27 18:00:00,CHILLER-01,173.4267045052572
2019-08-27 18:30:00,CHILLER-01,173.12858298365228
2019-08-27 19:00:00,CHILLER-01,122.40085362615991
2019-08-27 19:30:00,CHILLER-01,128.6221856372794
2019-08-27 20:00:00,CHILLER-01,122.79351126181719
2019-08-27 20:30:00,CHILLER-01,113.44590073995681
2019-08-27 21:00:00,CHILLER-01,110.55018430031471
2019-08-27 21:30:00,CHILLER-01,109.57634239631984
2019-08-27 22:00:00,CHILLER-01,105.41825713021134
2019-08-27 22:30:00,CHILLER-01,104.72465729134188
2019-08-27 23:00:00,CHILLER-01,105.40528486588974
2019-08-27 23:30:00,CHILLER-01,106.80232623809749
2019-08-28 00:00:00,CHILLER-01,102.07498718418302
2019-08-28 00:30:00,CHILLER-01,97.00410962025371
2019-08-28 01:00:00,CHILLER-01,96.55857272616095
